Poblacion,Estado,Tipo,Concesionario,Distintivo,Banda,Frecuencia,Potencia W,Inicio,Fin,Latitud,Longitud,Altura,
HIDALGO DEL PARRAL,CHIH.,(C)**,"CADENA RADIODIFUSORA DE CHIHUAHUA, S.A.",XHJS,FM,98.5,25000,06/07/09,05/07/19,265557,1053947,1718,
MEOQUI,CHIH.,(C)**,SUCN. DE ALFREDO ROHANA ESTRADA,XHARE,FM,97.7,25000,13/06/10,12/06/20,281604,1052856,1150,
NUEVO CASAS GRANDES,CHIH.,(C),"RADIO CASAS GRANDES, S.A.",XHTX,FM,90.5,25000,Cambio de frecuencia de la estación XETX-AM,,302448,1075445,1457,
NUEVO CASAS GRANDES,CHIH.,(C),ISRAEL BELTRÁN MONTES,XHNVG,FM,104.9,49650,16/11/04,15/11/16,302448,1075445,1457,
OJINAGA,CHIH.,(C),JOSÉ GERARDO LÓPEZ DE LA ROCHA,XHHIH,FM,102.5,9530,10/11/03,09/11/15,293352,1042459,800,
OJINAGA,CHIH.,(C)**,"SISTEMA RADIO RANCHITO, S.A.",XHOG,FM,101.7,25000,04/07/04,03/07/16,293352,1042459,800,
OJINAGA,CHIH.,(C),"XHONG-FM, S.A. DE C.V.",XHONG,FM,100.9,3900,05/12/07,04/12/19,293352,1042459,800,
OJINAGA,CHIH.,(C)**,"RADIO GRUPO CHIHUAHUA, S.A.",XHRCH,FM,100.1,25000,14/12/03,13/12/15,293352,1042459,800,
SAN FRANCISCO DEL ORO ,CHIH.,(C),ARNOLDO RODRÍGUEZ ZERMEÑO,XHEHB,FM,107.1,25000,Cambio de frecuencia de la estación XEHB-AM,,265133,1055051,2020,
SANTA ANITA,CHIH.,(C)**,"EMISORA DE DELICIAS, S.A. DE C.V.",XHDCH,FM,95.3,25000,28/10/04,27/10/16,281302,1052757,1478,Cambio de Freq
SANTA BÁRBARA,CHIH.,(C)**,"RADIO SANTA BÁRBARA, S.A. DE C.V.",XHSB,FM,94.9,25000,19/06/07,18/06/17,264808,1054913,1947,
CD. DE MÉXICO,D.F.,(C),"IMAGEN TELECOMUNICACIONES, S.A. DE C.V.",XEDA,FM,90.5,100000,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"RADIO UNO FM, S.A.",XEDF,FM,104.1,58130,02/03/04,01/03/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"XEJP-FM, S.A. DE C.V.",XEJP,FM,93.7,60480,31/12/12,30/12/24,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"RADIO PROYECCIÓN, S.A. DE C.V. ",XEOYE,FM,89.7,100000,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"CADENA RADIODIFUSORA MEXICANA, S.A. DE C.V.",XEQ,FM,92.9,79070,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"XEQR-FM, S.A. DE C.V.",XEQR,FM,107.3,92320,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"XERC-FM, S.A. DE C.V.",XERC,FM,97.7,99710,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"LA B GRANDE FM, S.A.",XERFR,FM,103.3,58130,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(P),UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,XEUN,FM,96.1,100000,07/12/73,N.D.,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"CADENA RADIODIFUSORA MEXICANA, S.A. DE C.V.",XEW,FM,96.9,51190,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"CADENA RADIODIFUSORA MEXICANA, S.A. DE C.V.",XEX,FM,101.7,51190,03/07/04,02/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"FORMULA MELÓDICA, S.A. DE C.V.",XHDFM,FM,106.5,90000,23/07/04,22/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"IMAGEN TELECOMUNICACIONES, S.A. DE C.V.",XHDL,FM,98.5,100000,03/07/04,02/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"STEREOREY MÉXICO, S.A.",XHEXA,FM,104.9,89400,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"ESTACIÓN ALFA, S.A. DE C.V.",XHFAJ,FM,91.3,99450,30/07/04,29/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"GRUPO RADIAL SIETE, S.A. DE C.V.",XHFO,FM,92.1,100000,27/11/04,26/11/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(P),INSTITUTO MEXICANO DE LA RADIO,XHIMER,FM,94.5,100000,14/04/11,13/04/23,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(P),INSTITUTO MEXICANO DE LA RADIO,XHIMR,FM,107.9,10000,21/12/04,20/12/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"RADIO 88.8, S.A. DE C.V.",XHM,FM,88.9,90000,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"RADIO XHMM-FM, S.A. DE C.V.",XHMM,FM,100.1,80000,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"STEREOREY MÉXICO, S.A.",XHMVS,FM,102.5,80100,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(P),INSTITUTO MEXICANO DE LA RADIO,XHOF,FM,105.7,36080,11/08/12,10/08/24,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"RADIO FRECUENCIA MODULADA, S.A. DE C.V.",XHPOP,FM,99.3,90000,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"RADIO RED FM, S.A. DE C.V.",XHRED,FM,88.1,95128,11/12/07,10/12/19,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"RADIO INTEGRAL, S.A. DE C.V.",XHSH,FM,95.3,90000,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(C),"TELEVIDEO, S.A. DE C.V.",XHSON,FM,100.9,100000,04/07/04,03/07/16,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(P),"RADIO IBERO, A.C.",XHUIA,FM,90.9,3000,03/10/13,03/10/25,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(P),ESCUELA SUPERIOR DE INGENIERÍA MECÁNICA Y ELÉCTRICA,XHUPC,FM,95.7,100,25/02/87,N.D.,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(P)*,UNIVERSIDAD AUTÓNOMA METROPOLITANA,XHUAMA,FM,94.1,20,11/03/10,11/03/22,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(P),UNIVERSIDAD AUTÓNOMA METROPOLITANA,XHUAMI,FM,94.1,20,11/03/10,11/03/22,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(P),UNIVERSIDAD AUTÓNOMA METROPOLITANA,XHUAMX,FM,94.1,20,11/03/10,11/03/22,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(P),UNIVERSIDAD AUTÓNOMA METROPOLITANA,XHUAMR,FM,94.1,20,11/03/10,11/03/22,192600,998000,2500,coords. Wiki
CD. DE MÉXICO,D.F.,(P),UNIVERSIDAD AUTÓNOMA METROPOLITANA,XHUAMC,FM,94.1,20,11/03/10,11/03/22,192600,998000,2500,coords. Wiki
DURANGO,DGO.,(C)**,"EMISORA DE DURANGO, S.A.",XHCAV,FM,101.3,25000,04/07/04,03/07/16,240122,1043916,1885,
DURANGO,DGO.,(C)**,"DIFUSORAS DE DURANGO, S.A.",XHCK,FM,95.7,25000,26/09/02,25/09/14,240122,1043916,1885,
DURANGO,DGO.,(P)**,UNIVERSIDAD JUÁREZ DEL ESTADO DE DURANGO,XHHD,FM,100.5,24790,07/11/78,N.D.,240122,1043916,1885,
DURANGO,DGO.,(C),"RADIO DURANGO, S.A.",XHDGO,FM,103.7,10000,Es frecuencia adicional de la XEDGO-AM.,,240122,1043916,1885,
DURANGO,DGO.,(C),RICARDO LEÓN GARZA LIMÓN,XHDNG,FM,96.5,50000,13/09/05,12/09/17,240122,1043916,1885,
DURANGO,DGO.,(C)**,"XEDRD-AM, S.A. DE C.V.",XHDRD,FM,106.1,25000,28/11/03,27/11/15,240122,1043916,1885,
DURANGO,DGO.,(C)**,"EMISORA DE DURANGO, S.A.",XHDU,FM,98.9,25000,04/07/04,03/07/16,240122,1043916,1885,
DURANGO,DGO.,(C),"CADENA REGIONAL RADIO FORMULA, S.A. DE C.V.",XHE,FM,105.3,10000,Es frecuencia adicional de la XEE-AM.,,240122,1043916,1885,
DURANGO,DGO.,(P),"PATRONATO PROMOTOR DEL DESARROLLO DEL I.T.D., A.C.",XHITD,FM,92.1,3000,13/07/92,N.D.,240122,1043916,1885,
DURANGO,DGO.,(C),"XHOH-FM, S.A. DE C.V.",XHOH,FM,107.7,14800,25/08/08,24/08/20,240122,1043916,1885,
DURANGO,DGO.,(C),"RADIO Y TELEVISIÓN DE DURANGO, S.A. DE C.V.",XHRPU,FM,102.9,2850,Es frecuencia adicional de la XERPU-AM.,,240122,1043916,1885,
DURANGO,DGO.,(P),"FOMENTO EDUCATIVO Y CULTURAL FRANCISCO DE IBARRA, A.C.",XHUAD,FM,94.1,3000,17/12/11,16/12/23,240122,1043916,1885,
DURANGO,DGO.,(P),UNIVERSIDAD AUTÓNOMA ESPAÑA DE DURANGO,XHUNES,FM,92.9,10000,08/11/11,07/11/23,240122,1043916,1885,
DURANGO,DGO.,(C)**,"XEWX-AM, S.A. DE C.V.",XHWX,FM,98.1,25000,03/05/04,02/05/16,240122,1043916,1885,
GÓMEZ PALACIO,DGO.,(C)**,"RADIODIFUSORA XEBP-AM, S.A. DE C.V.",XHBP,FM,90.3,25000,04/07/04,03/07/16,253340,1032954,1138,
GÓMEZ PALACIO,DGO.,(C)**,"DIFUSORAS DEL NORTE, S.A.",XHDN,FM,101.1,25000,03/07/07,02/07/19,253340,1032954,1138,
GÓMEZ PALACIO,DGO.,(C)**,"RADIODIFUSORA XERS-AM, S.A. DE C.V.",XHERS,FM,104.3,25000,06/07/10,05/07/20,253340,1032954,1138,
GÓMEZ PALACIO,DGO.,(C)**,"RADIODIFUSORA XEGZ, S.A. DE C.V.",XHGZ,FM,99.5,25000,04/07/04,03/07/16,253340,1032954,1138,
GÓMEZ PALACIO,DGO.,(C)**,"X.E.T.J., S.A.",XHTJ,FM,94.7,25000,18/04/03,17/04/15,253340,1032954,1138,
GÓMEZ PALACIO,DGO.,(C)**,"EMISORAS DE TORREÓN, S.A.",XHVK,FM,106.7,25000,04/07/04,03/07/16,253340,1032954,1138,
GÓMEZ PALACIO,DGO.,(P)*,"FOMENTO EDUCATIVO Y CULTURAL FRANCISCO DE IBARRA, A.C.",XHLUAD,FM,88.7,1000,01/11/11,31/10/23,253340,1032954,1138,
MEZQUITAL,DGO.,(C),RICARDO LEÓN GARZA LIMÓN,XHSRD,FM,89.3,1000,Cambio de frecuencia de la estación XESRD-AM,,232823,1042344,1410,
ACÁMBARO,GTO.,(C)*,"ORGANIZACIÓN RADIOFÓNICA DE ACÁMBARO, S.A. DE C.V.",XHAK,FM,89.7,6000,Cambio de frecuencia de la estación XEAK-AM,,200157,1004317,1880,
ACÁMBARO,GTO.,(C)**,"ORGANIZACIÓN RADIOFÓNICA DE ACÁMBARO, S.A. DE C.V.",XHVW,FM,90.5,6000,04/07/04,03/07/16,200157,1004317,1880,
CELAYA,GTO.,(P),"PATRONATO PRO-ESTACIÓN RADIODIFUSORA DEL INSTITUTO TECNOLÓGICO REGIONAL DE CELAYA, A.C.",XHITC,FM,89.9,6000,19/03/79,N.D.,203144,1004854,1760,
CELAYA,GTO.,(C)**,"RADIODIFUSORA COMERCIAL XENC, S.A.",XHNC,FM,102.9,6000,03/07/04,02/07/16,203144,1004854,1760,
CELAYA,GTO.,(C),"RADIO INTEGRAL, S.A. DE C.V.",XHRE,FM,88.1,10000,Es frecuencia adicional de la XERE-AM,,203144,1004854,1760,
CELAYA,GTO.,(C)**,"RADIO INTEGRAL, S.A. DE C.V.",XHY,FM,96.7,6000,02/07/04,01/07/16,203144,1004854,1760,
CELAYA,GTO.,(C),"RADIO XHOZ-FM, S.A. DE C.V.",XHZN,FM,104.5,10000,Es frecuencia adicional de la XEZN-AM,,203144,1004854,1760,
CELAYA,GTO.,(C)**,"RADIO XEAF-AM, S.A. DE C.V.",XHAF,FM,99.5,6000,29/06/09,28/06/19,203144,1004854,1760,
CORTÁZAR,GTO.,(C),"CORPORACIÓN RADIOFÓNICA DE CELAYA, S.A. DE C.V.",XHQRO,FM,107.5,48000,20/03/01,R,202858,1005740,1740,
CUARTEL DE POZOS,GTO.,(C)**,YOLANDA GONZÁLEZ MEZA SÁNCHEZ,XHGX,FM,92.5,3000,01/08/04,31/07/16,211319,1002944,2217,
DOLORES HIDALGO,GTO.,(C)**,"REYNA LÓPEZ HERMANOS, S.A. DE C.V.",XHEJE,FM,96.3,6000,04/07/04,03/07/16,210922,1005557,1920,
EL PUESTO,GTO.,(C)**,"SEÑAL 84, S.A. DE C.V. ",XHEFG,FM,89.1,6000,04/07/04,03/07/16,203104,1004905,1750,
EL PUESTO,GTO.,(C)**,"RADIO XEOF-AM, S.A. DE C.V.",XHEOF,FM,101.9,6000,03/07/04,02/07/16,203104,1004905,1750,
GUANAJUATO,GTO.,(C),"RADIO SANTA FE DE GUANAJUATO, S.A.",XHFL,FM,90.7,10000,Es frecuencia adicional de la XEFL-AM,,210104,1011524,2045,
GUANAJUATO,GTO.,(C),"XEGTO, S.A. ",XHGTO,FM,95.9,1000,Es frecuencia adicional de la XEGTO-AM.,,210104,1011524,2045,
GUANAJUATO,GTO.,(P),UNIVERSIDAD DE GUANAJUATO,XHJUA,FM,100.7,18630,06/07/12,05/07/24,210104,1011524,2045,
GUANAJUATO,GTO.,(C),"XHOO-FM, S.A. DE C.V.",XHOO,FM,102.3,25000,28/11/03,27/11/15,210104,1011524,2045,
GUANAJUATO,GTO.,(C),"PROMOTORA DE LA COMUNICACIÓN, S.A. ",XHVLO,FM,101.5,10000,27/11/10,26/11/20,210104,1011524,2045,
IRAPUATO,GTO.,(C)**,"RADIO AMOR, S.A. DE C.V.",XHAMO,FM,98.9,3000,22/08/10,21/08/20,204027,1012051,1728,
IRAPUATO,GTO.,(C)**,"RADIO XECN, S.A. DE C.V.",XHCN,FM,88.5,3000,03/07/04,02/07/16,204027,1012051,1728,
IRAPUATO,GTO.,(C),"RADIO INTEGRAL, S.A. DE C.V.",XHITO,FM,106.3,7500,23/10/07,22/10/19,204027,1012051,1728,
IRAPUATO,GTO.,(C),"RADIO INTEGRAL, S.A. DE C.V.",XHJTA,FM,94.3,25080,26/01/10,25/01/20,204027,1012051,1728,
IRAPUATO,GTO.,(C),"MARCO ANTONIO CONTRERAS SANTOSCOY; DOMITILA MAQUEDA E HIDALGO; ALICIA HORTENSIA, AMPARO HILDA Y ADELA CONTRERAS SANTOS ",XHNH,FM,95.1,36030,15/10/06,14/10/16,204027,1012051,1728,
IRAPUATO,GTO.,(C),"SUCESORES DE SERGIO OLIVARES GASCÓN, S.A. DE C.V.",XHNY,FM,93.5,30030,23/04/13,22/04/25,204027,1012051,1728,
IRAPUATO,GTO.,(C)**,"XEWE RADIO IRAPUATO, S.A. DE C.V.",XHWE,FM,107.9,3000,04/07/04,03/07/16,204027,1012051,1728,
IRAPUATO,GTO.,(C)**,"COMPAÑÍA RADIOFÓNICA DEL CENTRO, S.A. DE C.V.",XHYA,FM,91.9,3000,04/07/04,03/07/16,204027,1012051,1728,
IRAPUATO,GTO.,(C)**,"XEIRG-AM, S.A. DE C.V.",XHIRG,FM,102.7,3000,30/11/04,29/11/16,204027,1012051,1728,
LEÓN,GTO.,(C)**,"CADENA REGIONAL RADIO FORMULA, S.A. DE C.V.",XHACN,FM,107.1,3000,19/10/01,R,210315,1013638,1814,
LEÓN,GTO.,(C)**,"RADIO INTEGRAL, S.A. DE C.V.",XHERZ,FM,93.1,3000,04/07/04,03/07/16,210315,1013638,1814,
LEÓN,GTO.,(C),"STEREOREY MÉXICO, S.A.",XHMD,FM,104.1,50000,17/07/06,16/07/18,210315,1013638,1814,
LEÓN,GTO.,(C),"RADIO PROMOTORA DE LEÓN, S.A.",XHLG,FM,98.3,20000,19/05/10,18/05/20,210315,1013638,1814,
LEÓN,GTO.,(P),UNIVERSIDAD DE GUANAJUATO,XHLTO,FM,91.1,18330,06/07/05,R,210315,1013638,1814,
LEÓN,GTO.,(C),"XHML-FM, S.A. DE C.V.",XHML,FM,90.3,37960,28/11/03,27/11/15,210315,1013638,1814,
LEÓN,GTO.,(C),"ORGANIZACIÓN INDEPENDIENTE DE FOMENTO MUSICAL, S.A.",XHOI,FM,92.3,10000,07/03/10,06/03/20,210315,1013638,1814,
LEÓN,GTO.,(C),"RADIO INTEGRAL, S.A. DE C.V.",XHPQ,FM,97.5,31540,13/11/10,12/11/20,210315,1013638,1814,
LEÓN,GTO.,(C),"RADIO PROMOTORA LEONESA, S.A. DE C.V.",XHRPL,FM,93.9,15000,Es frecuencia adicional de la XERPL-AM,,210315,1013638,1814,
LEÓN,GTO.,(C)**,"RADIO TRANSMISORA DEL PACÍFICO, S.A. DE C.V.",XHERW,FM,101.1,3000,04/07/04,03/07/16,210315,1013638,1814,
LEÓN,GTO.,(C),"STEREOREY MÉXICO, S.A.",XHSO,FM,99.9,50000,04/07/04,03/07/16,210315,1013638,1814,
LEÓN,GTO.,(C)**,"RADIO INTEGRAL, S.A. DE C.V.",XHXF,FM,103.1,15000,04/07/04,03/07/16,210315,1013638,1814,
LEÓN,GTO.,(C)**,"RADIO IMPULSORA DEL CENTRO, S.A.",XHELG,FM,95.5,3000,02/02/04,01/02/16,210315,1013638,1814,
LEÓN,GTO.,(C)**,"RADIO SISTEMA DEL BAJÍO, S.A.",XHLEO,FM,105.1,3000,04/07/04,03/07/16,210315,1013638,1814,
MOROLEÓN,GTO.,(C)**,"RADIO MOROLEÓN, S.A. DE C.V.",XHBV,FM,95.7,3000,13/09/09,12/09/19,200747,1011124,1811,
PRADERAS DE LA SOLEDAD,GTO.,(C)**,"RADIO XECEL, S.A. DE C.V.",XHCEL,FM,103.7,6000,13/03/02,R,203015,1005521,1740,
SALVATIERRA,GTO.,(C)**,"IMAGEN RADIOFÓNICA, S.A.",XHFAC,FM,92.9,6000,01/04/10,31/03/20,201254,1005241,1759,
SAN JOSÉ DE LA SONAJA,GTO.,(C)**,"SUCESORES ALFONSO MARTÍNEZ VELA, XEBO, S.A. DE C.V.",XHBO,FM,105.5,3000,18/01/04,17/01/16,203755,1012135,1717,
SAN MIGUEL ALLENDE,GTO.,(C),"ADMINISTRADORA ARCÁNGEL, S.A. DE C.V.",XHMIG,FM,105.9,50000,27/07/09,26/07/21,205400,1004403,1907,
SAN MIGUEL ALLENDE,GTO.,(C)**,"RADIO SAN MIGUEL, S.A.",XHSQ,FM,103.3,6000,04/07/04,03/07/16,205500,1004501,1907,
SAN MIGUEL DE ALLENDE,GTO.,(P),UNIVERSIDAD DE GUANAJUATO,XHSML,FM,91.3,3000,06/07/05,R,205455,1004438,1907,
SILAO,GTO.,(C),"JACED, S.A. DE C.V.",XHSD,FM,99.3,10000,"Es frecuencia adicional de la XESD-AM,  ",,205637,1012536,1788,
TIERRA BLANCA,GTO.,(C),"GRUPO RADIODIGITAL SIGLO XXI, S.A. DE C.V.",XHXV,FM,88.9,10000,Es frecuencia adicional de la XEXV-AM,,210604,1000928,1689,
ACAPULCO,GRO.,(C)**,"RADIO TRANSMISORA DEL PACIFICO, S.A. DE C.V.",XHACA,FM,106.3,25000,04/07/04,03/07/16,165142,995311,20,
ACAPULCO,GRO.,(C)**,"RADIO MUNDO DE ACAPULCO, S.A.",XHACD,FM,92.1,25000,25/01/02,R,165142,995311,20,
ACAPULCO,GRO.,(C),"RADIO INTEGRAL, S.A. DE C.V.",XHAGE,FM,102.3,50000,29/01/08,28/01/20,165142,995311,20,
ACAPULCO,GRO.,(C),"TRANSMISORA REGIONAL RADIO FORMULA, S.A. DE C.V.",XHAGR,FM,105.5,10000,Es frecuencia adicional de la XEAGR-AM,,165142,995311,20,
ACAPULCO,GRO.,(C),"RADIO XEAGS, S.A. DE C.V.",XHAGS,FM,103.1,15000,Es frecuencia adicional de la XEAGS-AM,,165142,995311,20,
ACAPULCO,GRO.,(C),"RADIO INTEGRAL, S.A. DE C.V.",XHBB,FM,101.5,10000,Es frecuencia adicional de la XEBB-AM,,165142,995311,20,
ACAPULCO,GRO.,(C)**,"XECI, S.A.",XHCI,FM,104.7,25000,04/07/04,03/07/16,165142,995311,20,
ACAPULCO,GRO.,(C)**,"XEVP-AM, S.A. DE C.V.",XHEVP,FM,95.3,25000,04/03/02,R,165142,995311,20,
ACAPULCO,GRO.,(C)**,"RADIO MAR, S.A.",XHKJ,FM,89.7,25000,04/07/04,03/07/16,165142,995311,20,
ACAPULCO,GRO.,(C)**,"XEKOK MEDIO RADIAL DEL PACIFICO, S.A. DE C.V.",XHKOK,FM,107.5,25000,06/10/08,05/10/20,165142,995311,20,
ACAPULCO,GRO.,(C),"RADIO PARAÍSO, S.A. DE C.V.",XHMAR,FM,98.5,10000,Es frecuencia adicional de la XEMAR-AM,,165142,995311,20,
ACAPULCO,GRO.,(C),"STEREOREY MÉXICO, S.A.",XHNQ,FM,99.3,14460,24/07/06,23/07/18,165142,995311,20,
ACAPULCO,GRO.,(P),GOBIERNO DEL ESTADO DE GUERRERO,XHGRC,FM,97.7,91536,14/11/00,R,165142,995311,20,
ACAPULCO,GRO.,(C),"ESTÉREO RITMO, S.A.",XHNS,FM,96.9,30500,12/09/03,11/09/15,165142,995311,20,
ACAPULCO,GRO.,(C),"XHNU-FM, S.A.",XHNU,FM,94.5,31000,05/01/07,04/01/19,165142,995311,20,
ACAPULCO,GRO.,(C),"RADIO CONCIERTO ACAPULCO, S.A.",XHPA,FM,93.7,30500,16/08/04,15/08/16,165142,995311,20,
ACAPULCO,GRO.,(C),"XHPO-FM, S.A. DE C.V.",XHPO,FM,103.9,31000,28/11/03,27/11/15,165142,995311,20,
ACAPULCO,GRO.,(C),"STEREOREY MÉXICO, S.A.",XHSE,FM,100.1,14460,03/08/04,02/08/16,165142,995311,20,
ARCELIA,GRO.,(C)*,SUCN. DE RAFAEL GARCÍA VERGARA,XHRY,FM,94.3,25000,Cambio de frecuencia de la estación XERY-AM,,181916,1001654,397,
ATOYAC,GRO.,(C),"CORPORATIVA DE COMUNICACIÓN DE GUERRERO, S.A. DE C.V.",XHAYA,FM,100.9,29340,18/06/06,17/06/18,171201,1002601,41,
CD. ALTAMIRANO,GRO.,(C)*,SUCN. DE RAFAEL GARCÍA VERGARA,XHXY,FM,89.5,25000,Cambio de frecuencia de la estación XEXY-AM,,182117,1003958,241,
CHILAPA DE ÁLVAREZ,GRO.,(C)**,"CADENA RADIAL DEL SUR, S.A. DE C.V.",XHSUR,FM,93.5,25000,02/08/04,01/08/16,173557,991026,1400,
CHILPANCINGO,GRO.,(C),"XECHG-AM, S.A. DE C.V.",XHCHG,FM,107.1,3000,Es frecuencia adicional de la XECHG-AM,,173300,993004,1253,
CHILPANCINGO,GRO.,(C)**,"MÉXICO RADIO, S.A. DE C.V.",XHEZUM,FM,105.1,25000,29/11/08,28/11/20,173300,993004,1253,
CHILPANCINGO,GRO.,(C),"VOZ DEL SUR, S.A.",XHLI,FM,94.7,2778,Es frecuencia adicional de la XELI-AM,,173300,993004,1253,
IGUALA,GRO.,(C)**,"RADIO IGUALA, S.A. DE C.V.",XHIG,FM,106.5,25000,04/07/04,03/07/16,164436,982839,479,
IGUALA,GRO.,(C),"MÉXICO RADIO, S.A. DE C.V.",XHIGA,FM,93.9,15000,15/11/06,14/11/18,164436,982839,479,
IGUALA,GRO.,(C)**,"GRUPO RADIODIGITAL SIGLO XXI, S.A. DE C.V.",XHKF,FM,90.5,25000,17/10/07,16/10/19,164436,982839,479,
IGUALA,GRO.,(P)*,UNIVERSIDAD TECNOLÓGICA DE LA REGIÓN NORTE DE GUERRERO,XHUTG,FM,98.5,3000,30/04/13,29/04/25,164436,982839,479,
PETATLÁN,GRO.,(C),ARMANDO PUENTE CÓRDOVA,XHJR,FM,95.3,25000,Cambio de frecuencia de la estación XEJR-AM,,173222,1011605,40,
TAXCO DE ALARCÓN,GRO.,(C),"MÉXICO RADIO, S.A. DE C.V.",XHTXO,FM,92.9,14100,04/09/06,03/09/18,183323,993641,1931,
TAXCO DE ALARCÓN,GRO.,(C)**,"MÉXICO RADIO, S.A. DE C.V.",XHXC,FM,96.1,1500,04/07/04,03/07/16,183323,993641,1931,
TIXTLA GUERRERO,GRO.,(C)**,"FRECUENCIA AMIGA, S.A. DE C.V.",XHEPI,FM,99.7,3000,04/07/04,03/07/16,173356,992408,1374,
ZIHUATANEJO,GRO.,(C)**,JOSÉ MARIO MORALES VALLEJO,XHUQ,FM,101.9,25000,03/07/04,02/07/16,173820,1013344,0,
ZIHUATANEJO,GRO.,(C)**,"PEGASO RADIOCOMUNICACIONES, S.A. DE C.V.",XHZHO,FM,98.5,5000,26/10/04,25/10/16,173820,1013344,0,
ZIHUATANEJO,GRO.,(C),"MULTIESTEREOFONICA, S.A. DE C.V.",XHZIH,FM,90.5,14150,28/06/03,27/06/15,173820,1013344,0,
ZIHUATANEJO,GRO.,(P)*,GOBIERNO DEL ESTADO DE GUERRERO,XHZTA,FM,92.1,50000,14/11/00,R,173820,1013344,0,
ZUMPANGO DEL RIO,GRO.,(C),"RADIODIFUSORAS CAPITAL, S.A. DE C.V.",XHCHH,FM,97.1,3000,Es frecuencia adicional de la XECHH-AM,,181535,1000920,946,
ACTOPAN,HGO.,(P),GOBIERNO DEL ESTADO DE HIDALGO,XHACT,FM,91.7,3000,29/11/10,28/11/22,201605,985639,2001,
CARDONAL,HGO.,(P),COMISIÓN NACIONAL PARA EL DESARROLLO DE LOS PUEBLOS INDÍGENAS,XHCARH,FM,89.1,3000,Cambio de frecuencia de la estación XECARH-AM,,203645,990700,2042,
HUEJUTLA DE REYES,HGO.,(C)**,"TELECOMUNICACIONES DE LA HUASTECA, S.A. DE C.V. ",XHCY,FM,90.9,6000,03/07/04,02/07/16,210824,982510,137,
HUICHAPAN,HGO.,(P)*,GOBIERNO DEL ESTADO DE HIDALGO,XHHUI,FM,103.7,3000,Cambio de frecuencia de la estación XEHUI-AM,,202231,993902,2100,
IXMIQUILPAN,HGO.,(P),GOBIERNO DEL ESTADO DE HIDALGO,XHD,FM,96.5,5060,29/11/10,28/11/22,202903,991308,1680,
IXMIQUILPAN,HGO.,(P)*,GOBIERNO DEL ESTADO DE HIDALGO,XHZG,FM,94.9,6000,Cambio de frecuencia de la estación XEZG-AM,,202903,991308,1680,
IXMIQUILPAN,HGO.,(C)**,"RADIO MILENIUM ORBITAL, S.A. DE C.V.",XHQH,FM,106.7,6000,16/10/10,15/10/20,202903,991308,1680,
JACALA,HGO.,(P)*,GOBIERNO DEL ESTADO DE HIDALGO,XHAWL,FM,91.1,6000,Cambio de frecuencia de la estación XEAWL-AM,,210026,991123,1344,
